id1,id2,r_qg,n_loci_qg,r_lr,pas,n_loci_pas
JUV032,AF035,-0.099995,13,-0.236414,0.096154,13
JUV032,AF036,-0.066492,13,-0.055211,0.173077,13
JUV032,AF037,-0.079731,12,-0.051766,0.145833,12
JUV032,AF038,-0.049946,12,-0.131074,0.145833,12
JUV032,AF039,-0.064803,11,-0.172907,0.159091,11
JUV032,JUV040,-0.096112,13,-0.131553,0.153846,13
JUV032,JUV041,-0.102512,12,-0.208895,0.104167,12
JUV032,SB042,0.052254,13,0.137962,0.25,13
JUV032,SB043,-0.055129,11,-0.082451,0.204545,11
JUV032,SB044,-0.04798,13,-0.108962,0.173077,13
JUV032,AF045,-0.089879,13,-0.226642,0.115385,13
JUV032,AF046,-0.029624,13,-0.152406,0.153846,13
JUV032,AF047,0.165547,13,0.30653,0.326923,13
JUV032,AF048,-0.060075,12,-0.128759,0.166667,12
JUV032,AF049,0.061905,12,0.173163,0.229167,12
JUV032,AF050,0.016057,11,0.081447,0.204545,11
JUV032,JUV051,0.110414,12,0.359514,0.270833,12
JUV032,JUV052,-0.120815,13,-0.198104,0.096154,13
JUV032,JUV053,-0.016311,13,0.028808,0.192308,13
JUV032,JUV054,-0.089202,12,-0.088367,0.166667,12
JUV032,SB055,0.030942,11,0.086931,0.227273,11
JUV032,AF056,-0.039176,13,-0.028117,0.153846,13
JUV032,AF057,-0.047023,12,-0.113709,0.166667,12
JUV032,AF058,0.188967,12,0.39721,0.354167,12
JUV032,AF059,0.047397,12,0.120297,0.25,12
JUV032,AF060,0.103613,12,0.173452,0.3125,12
JUV032,AF061,-0.090873,13,-0.117888,0.134615,13
JUV032,JUV062,0.000813,12,-0.01447,0.1875,12
JUV032,JUV063,0.040073,12,0.057945,0.25,12
SB033,SB034,0.005056,11,-0.021466,0.159091,11
SB033,AF035,0.000547,13,-0.124933,0.153846,13
SB033,AF036,0.039976,13,-0.019427,0.230769,13
SB033,AF037,-0.09059,11,-0.142648,0.113636,11
SB033,AF038,-0.058073,12,-0.117889,0.104167,12
SB033,AF039,-0.079585,11,-0.161057,0.113636,11
SB033,JUV040,0.208121,13,0.272722,0.365385,13
SB033,JUV041,0.262729,12,0.338533,0.375,12
SB033,SB042,-0.019861,13,-0.066538,0.153846,13
SB033,SB043,0.061095,11,0.113941,0.25,11
SB033,SB044,0.093796,13,0.260359,0.25,13
SB033,AF045,0.065663,13,0.083598,0.211538,13
SB033,AF046,0.004648,13,-0.028715,0.153846,13
SB033,AF047,-0.091124,13,-0.139151,0.076923,13
SB033,AF048,-0.056583,12,-0.111076,0.125,12
SB033,AF049,0.069053,12,0.188581,0.208333,12
SB033,AF050,0.121527,11,0.285427,0.25,11
SB033,JUV051,0.029948,12,-0.004559,0.166667,12
SB033,JUV052,-0.022349,12,-0.08954,0.145833,12
SB033,JUV053,0.01602,13,-0.029421,0.192308,13
SB033,JUV054,0.042608,12,0.205599,0.229167,12
SB033,SB055,-0.037669,11,0.099237,0.136364,11
SB033,AF056,-0.116088,13,-0.252762,0.057692,13
SB033,AF057,0.085366,12,0.187517,0.229167,12
SB033,AF058,0.046444,12,0.241693,0.208333,12
SB033,AF059,-0.076283,12,-0.072433,0.125,12
SB033,AF060,-0.07368,12,-0.094058,0.125,12
SB033,AF061,0.042755,13,-0.004966,0.211538,13
SB033,JUV062,-0.06763,12,-0.09384,0.083333,12
SB033,JUV063,-0.118411,12,-0.155696,0.104167,12
SB034,AF035,0.038222,13,0.109495,0.211538,13
SB034,AF036,0.10376,13,0.237509,0.288462,13
SB034,AF037,-0.02843,11,0.162691,0.181818,11
SB034,AF038,-0.04192,12,-0.080173,0.125,12
SB034,AF039,0.102739,12,0.352588,0.270833,12
SB034,JUV040,0.009493,13,0.306091,0.211538,13
SB034,JUV041,0.000924,12,0.113323,0.166667,12
SB034,SB042,-0.08411,13,-0.179811,0.115385,13
SB034,SB043,0.033393,11,0.249891,0.227273,11
SB034,SB044,0.112845,13,0.392523,0.288462,13
SB034,AF045,0.112979,13,0.319163,0.269231,13
SB034,AF046,-0.007427,13,0.035656,0.173077,13
SB034,AF047,0.033995,13,0.026299,0.192308,13
SB034,AF048,-0.013347,12,0.061558,0.166667,12
SB034,AF049,-0.100004,12,-0.278868,0.083333,12
SB034,AF050,-0.002092,11,-0.073236,0.181818,11
SB034,JUV051,0.010676,12,-0.109232,0.166667,12
SB034,JUV052,-0.032225,12,-0.033824,0.166667,12
SB034,JUV053,-0.00271,13,0.177553,0.192308,13
SB034,JUV054,0.041958,12,0.23556,0.25,12
SB034,SB055,-0.078681,12,-0.178447,0.125,12
SB034,AF056,0.041624,13,0.007434,0.192308,13
SB034,AF057,0.008432,12,0.032577,0.166667,12
SB034,AF058,-0.109461,13,-0.253521,0.076923,13
SB034,AF059,-0.091517,13,-0.258114,0.115385,13
SB034,AF060,0.025354,12,0.027696,0.208333,12
SB034,AF061,0.115656,13,0.274772,0.288462,13
SB034,JUV062,-0.04382,12,-0.081183,0.145833,12
SB034,JUV063,-0.047857,13,-0.015558,0.173077,13
AF035,AF036,-0.047857,15,-0.022409,0.166667,15
AF035,AF037,-0.015625,13,-0.073541,0.173077,13
AF035,AF038,-0.036635,14,-0.000697,0.125,14
AF035,AF039,0.110658,13,0.226241,0.288462,13
AF035,JUV040,0.022994,15,0.092168,0.216667,15
AF035,JUV041,-0.036805,14,-0.047781,0.125,14
AF035,SB042,-0.146452,15,-0.235736,0.066667,15
AF035,SB043,-0.028406,13,-0.062909,0.173077,13
AF035,SB044,-0.025818,15,0.015655,0.166667,15
AF035,AF045,0.018218,15,0.060752,0.183333,15
AF035,AF046,-0.012364,15,-0.055155,0.166667,15
AF035,AF047,-0.054403,15,-0.111765,0.116667,15
AF035,AF048,-0.042771,14,-0.052707,0.142857,14
AF035,AF049,-0.009504,14,-0.063827,0.160714,14
AF035,AF050,-0.139764,13,-0.244571,0.076923,13
AF035,JUV051,-0.11565,14,-0.247635,0.071429,14
AF035,JUV052,0.050508,14,0.058996,0.214286,14
AF035,JUV053,-0.048697,15,-0.022953,0.15,15
AF035,JUV054,-0.063287,14,-0.130907,0.160714,14
AF035,SB055,0.017916,13,0.002481,0.211538,13
AF035,AF056,0.08259,15,0.142887,0.233333,15
AF035,AF057,-0.051074,14,0.018855,0.125,14
AF035,AF058,-0.041228,14,-0.029037,0.142857,14
AF035,AF059,-0.045386,14,-0.064914,0.160714,14
AF035,AF060,-0.030294,14,-0.029923,0.178571,14
AF035,AF061,-0.001321,15,-0.003955,0.183333,15
AF035,JUV062,0.026209,14,0.001351,0.178571,14
AF035,JUV063,0.114357,14,0.211914,0.303571,14
AF036,AF037,0.088838,13,0.340834,0.307692,13
AF036,AF038,-0.09554,14,-0.138039,0.125,14
AF036,AF039,0.033553,13,0.191583,0.25,13
AF036,JUV040,0.038103,15,0.225907,0.266667,15
AF036,JUV041,0.039384,14,0.051374,0.232143,14
AF036,SB042,0.053365,15,0.031584,0.266667,15
AF036,SB043,0.012131,13,0.335312,0.25,13
AF036,SB044,0.009033,15,0.114723,0.233333,15
AF036,AF045,0.074503,15,0.177155,0.266667,15
AF036,AF046,-0.102688,15,-0.167379,0.133333,15
AF036,AF047,-0.062196,15,-0.069753,0.15,15
AF036,AF048,-0.044408,14,-0.042851,0.178571,14
AF036,AF049,-0.010369,14,0.0253,0.196429,14
AF036,AF050,0.074864,13,0.096509,0.288462,13
AF036,JUV051,0.052277,14,0.052562,0.25,14
AF036,JUV052,0.017884,14,0.039794,0.232143,14
AF036,JUV053,0.090843,15,0.220839,0.3,15
AF036,JUV054,-0.042522,14,0.015064,0.214286,14
AF036,SB055,-0.125302,13,-0.15731,0.134615,13
AF036,AF056,-0.046256,15,-0.058329,0.166667,15
AF036,AF057,-0.008415,14,-0.035813,0.196429,14
AF036,AF058,-0.109496,14,-0.170027,0.125,14
AF036,AF059,0.030553,14,0.210073,0.25,14
AF036,AF060,-0.122596,14,-0.034341,0.142857,14
AF036,AF061,0.013078,15,0.119326,0.233333,15
AF036,JUV062,-0.077513,14,-0.096514,0.125,14
AF036,JUV063,-0.157538,14,-0.114407,0.125,14
AF037,AF038,-0.015268,12,-0.063323,0.166667,12
AF037,AF039,-0.002568,11,0.153964,0.227273,11
AF037,JUV040,0.029542,13,0.246881,0.25,13
AF037,JUV041,-0.068768,13,-0.057166,0.134615,13
AF037,SB042,-0.139117,13,-0.225644,0.115385,13
AF037,SB043,0.010505,11,0.326212,0.25,11
AF037,SB044,0.062737,13,0.227278,0.269231,13
AF037,AF045,0.032732,13,0.154869,0.230769,13
AF037,AF046,0.122356,13,0.301504,0.307692,13
AF037,AF047,0.073468,13,0.194987,0.25,13
AF037,AF048,-0.001692,12,0.049133,0.208333,12
AF037,AF049,-0.025913,12,-0.067514,0.166667,12
AF037,AF050,-0.159585,11,-0.265063,0.090909,11
AF037,JUV051,-0.167965,12,-0.350107,0.0625,12
AF037,JUV052,0.049312,13,0.131555,0.25,13
AF037,JUV053,-0.092347,13,0.00385,0.153846,13
AF037,JUV054,0.055623,12,0.200619,0.291667,12
AF037,SB055,-0.00191,11,-0.006293,0.227273,11
AF037,AF056,0.11293,13,0.124052,0.288462,13
AF037,AF057,-0.06849,12,-0.115153,0.145833,12
AF037,AF058,-0.12589,12,-0.207003,0.125,12
AF037,AF059,0.061547,12,0.148606,0.270833,12
AF037,AF060,-0.064957,12,-0.049961,0.1875,12
AF037,AF061,0.092255,13,0.287676,0.288462,13
AF037,JUV062,0.021546,12,0.112658,0.208333,12
AF037,JUV063,-0.11462,12,-0.157398,0.145833,12
AF038,AF039,0.038771,12,0.035709,0.208333,12
AF038,JUV040,0.163418,14,0.280375,0.321429,14
AF038,JUV041,0.317875,13,0.650213,0.403846,13
AF038,SB042,-0.084148,14,-0.090603,0.107143,14
AF038,SB043,-0.117739,13,-0.247096,0.096154,13
AF038,SB044,-0.064821,14,-0.12359,0.125,14
AF038,AF045,-0.044609,14,-0.107247,0.125,14
AF038,AF046,0.118499,14,0.231411,0.267857,14
AF038,AF047,-0.073098,14,-0.214764,0.089286,14
AF038,AF048,0.10123,13,0.270272,0.25,13
AF038,AF049,0.126755,13,0.244883,0.269231,13
AF038,AF050,-0.073864,12,-0.132473,0.125,12
AF038,JUV051,-0.095871,13,-0.143482,0.076923,13
AF038,JUV052,-0.000841,13,0.011974,0.173077,13
AF038,JUV053,0.020323,14,0.062403,0.196429,14
AF038,JUV054,-0.083384,13,-0.103199,0.134615,13
AF038,SB055,-0.036319,13,-0.100547,0.153846,13
AF038,AF056,0.000859,14,-0.021999,0.160714,14
AF038,AF057,0.017519,13,-0.036636,0.173077,13
AF038,AF058,0.007281,13,0.029651,0.173077,13
AF038,AF059,-0.037923,13,-0.040402,0.153846,13
AF038,AF060,-0.047883,13,-0.111128,0.153846,13
AF038,AF061,0.005091,14,0.006944,0.178571,14
AF038,JUV062,-0.013852,13,-0.055185,0.153846,13
AF038,JUV063,-0.016455,13,-0.041472,0.192308,13
AF039,JUV040,-0.063158,13,0.062431,0.173077,13
AF039,JUV041,-0.116638,12,-0.205445,0.083333,12
AF039,SB042,-0.022665,13,-0.070016,0.173077,13
AF039,SB043,-0.139983,11,-0.071399,0.113636,11
AF039,SB044,0.158459,13,0.361215,0.346154,13
AF039,AF045,0.091154,13,0.33808,0.269231,13
AF039,AF046,0.010933,13,-0.018504,0.211538,13
AF039,AF047,0.041921,13,-0.018373,0.211538,13
AF039,AF048,0.021256,12,0.018745,0.208333,12
AF039,AF049,-0.081278,12,-0.155756,0.125,12
AF039,AF050,0.075447,11,0.101419,0.272727,11
AF039,JUV051,-0.018994,12,-0.059712,0.166667,12
AF039,JUV052,0.029805,12,0.108307,0.229167,12
AF039,JUV053,-0.042312,13,0.050637,0.173077,13
AF039,JUV054,0.007748,12,0.157588,0.229167,12
AF039,SB055,-0.143799,12,-0.261026,0.104167,12
AF039,AF056,-0.007283,13,-0.062609,0.173077,13
AF039,AF057,0.033676,12,0.038454,0.208333,12
AF039,AF058,-0.016673,12,-0.047264,0.166667,12
AF039,AF059,-0.094799,13,-0.213995,0.134615,13
AF039,AF060,-0.007546,12,-0.101615,0.208333,12
AF039,AF061,0.016348,13,0.182546,0.230769,13
AF039,JUV062,-0.120796,12,-0.303006,0.104167,12
AF039,JUV063,-0.002509,12,0.031193,0.229167,12
JUV040,JUV041,0.295223,14,0.601319,0.428571,14
JUV040,SB042,-0.021698,15,0.059893,0.2,15
JUV040,SB043,-0.0162,13,0.107693,0.211538,13
JUV040,SB044,-0.003152,15,0.204514,0.216667,15
JUV040,AF045,-0.041228,15,0.106864,0.166667,15
JUV040,AF046,0.031194,15,0.085082,0.233333,15
JUV040,AF047,-0.094464,15,-0.171141,0.116667,15
JUV040,AF048,0.01264,14,0.015097,0.214286,14
JUV040,AF049,0.001901,14,-0.02069,0.196429,14
JUV040,AF050,-0.047161,13,-0.014207,0.173077,13
JUV040,JUV051,-0.018085,14,-0.007091,0.178571,14
JUV040,JUV052,-0.085465,14,-0.105319,0.142857,14
JUV040,JUV053,0.099226,15,0.355946,0.3,15
JUV040,JUV054,-0.007009,14,0.154413,0.232143,14
JUV040,SB055,-0.107086,13,-0.151305,0.134615,13
JUV040,AF056,-0.099309,15,-0.135656,0.116667,15
JUV040,AF057,-0.018273,14,-0.056505,0.178571,14
JUV040,AF058,-0.040855,14,-0.059336,0.178571,14
JUV040,AF059,-0.072277,14,-0.047737,0.160714,14
JUV040,AF060,-0.041575,14,-0.042902,0.196429,14
JUV040,AF061,0.042661,15,0.234887,0.25,15
JUV040,JUV062,-0.081412,14,-0.152671,0.125,14
JUV040,JUV063,-0.110163,14,-0.193718,0.160714,14
JUV041,SB042,-0.073374,14,-0.097951,0.125,14
JUV041,SB043,0.012926,12,-0.005226,0.208333,12
JUV041,SB044,-0.02122,14,-0.025245,0.160714,14
JUV041,AF045,0.014538,14,-0.041557,0.178571,14
JUV041,AF046,0.088066,14,0.194483,0.25,14
JUV041,AF047,-0.116234,14,-0.265234,0.053571,14
JUV041,AF048,0.044065,13,0.16016,0.211538,13
JUV041,AF049,0.080882,13,0.131248,0.230769,13
JUV041,AF050,-0.018041,12,-0.033435,0.166667,12
JUV041,JUV051,-0.022724,13,-0.053454,0.134615,13
JUV041,JUV052,-0.004039,13,0.017045,0.173077,13
JUV041,JUV053,0.071984,14,0.181428,0.25,14
JUV041,JUV054,-0.051774,13,-0.042652,0.173077,13
JUV041,SB055,-0.07008,12,-0.10604,0.125,12
JUV041,AF056,-0.082896,14,-0.138676,0.089286,14
JUV041,AF057,0.007915,13,-0.03214,0.173077,13
JUV041,AF058,-0.033652,13,-0.067009,0.153846,13
JUV041,AF059,-0.059887,13,-0.032777,0.134615,13
JUV041,AF060,-0.082617,13,-0.068134,0.134615,13
JUV041,AF061,0.048529,14,0.047784,0.214286,14
JUV041,JUV062,-0.02051,13,0.027523,0.134615,13
JUV041,JUV063,-0.135343,13,-0.168381,0.096154,13
SB042,SB043,-0.140344,13,-0.25822,0.096154,13
SB042,SB044,-0.050027,15,-0.09085,0.166667,15
SB042,AF045,-0.025705,15,-0.126365,0.166667,15
SB042,AF046,-0.098121,15,-0.142207,0.116667,15
SB042,AF047,-0.037716,15,-0.082757,0.15,15
SB042,AF048,-0.1013,14,-0.191533,0.107143,14
SB042,AF049,-0.067473,14,-0.089699,0.125,14
SB042,AF050,0.13929,13,0.219128,0.307692,13
SB042,JUV051,0.326082,14,0.626115,0.446429,14
SB042,JUV052,-0.072596,14,-0.152507,0.142857,14
SB042,JUV053,0.259353,15,0.431916,0.416667,15
SB042,JUV054,0.23694,14,0.429238,0.410714,14
SB042,SB055,-0.132772,13,-0.226653,0.096154,13
SB042,AF056,-0.062879,15,-0.101199,0.133333,15
SB042,AF057,0.022083,14,0.021931,0.196429,14
SB042,AF058,0.178542,14,0.305674,0.339286,14
SB042,AF059,-0.052009,14,-0.111773,0.160714,14
SB042,AF060,0.067057,14,0.162043,0.267857,14
SB042,AF061,-0.087351,15,-0.083846,0.133333,15
SB042,JUV062,-0.151726,14,-0.312325,0.053571,14
SB042,JUV063,0.001864,14,0.02668,0.232143,14
SB043,SB044,0.037512,13,0.190629,0.25,13
SB043,AF045,-0.03397,13,0.081367,0.173077,13
SB043,AF046,-0.067153,13,-0.164564,0.153846,13
SB043,AF047,0.081402,13,0.165069,0.25,13
SB043,AF048,0.061737,13,-0.001336,0.25,13
SB043,AF049,-0.127498,13,-0.220283,0.096154,13
SB043,AF050,-0.014247,12,-0.058911,0.208333,12
SB043,JUV051,-0.114298,12,-0.24053,0.104167,12
SB043,JUV052,-0.046682,12,-0.014919,0.1875,12
SB043,JUV053,-0.125874,13,-0.0845,0.115385,13
SB043,JUV054,-0.029725,13,0.16769,0.211538,13
SB043,SB055,-0.088768,12,-0.077021,0.166667,12
SB043,AF056,-0.029761,13,-0.06456,0.173077,13
SB043,AF057,0.07181,13,0.096348,0.25,13
SB043,AF058,-0.118381,12,-0.213623,0.104167,12
SB043,AF059,0.014246,12,0.20642,0.25,12
SB043,AF060,0.079181,13,0.243832,0.288462,13
SB043,AF061,0.042111,13,0.207088,0.25,13
SB043,JUV062,-0.065917,12,-0.176387,0.125,12
SB043,JUV063,0.038989,12,0.246729,0.270833,12
SB044,AF045,0.013038,15,0.174676,0.2,15
SB044,AF046,0.126548,15,0.186147,0.3,15
SB044,AF047,0.123601,15,0.211043,0.283333,15
SB044,AF048,0.083926,14,0.16724,0.267857,14
SB044,AF049,-0.015463,14,-0.10255,0.178571,14
SB044,AF050,0.09758,13,0.202997,0.288462,13
SB044,JUV051,-0.052522,14,-0.196319,0.142857,14
SB044,JUV052,0.034664,14,0.104385,0.232143,14
SB044,JUV053,-0.054818,15,-0.00024,0.166667,15
SB044,JUV054,0.111162,14,0.437561,0.321429,14
SB044,SB055,0.039365,13,0.205918,0.25,13
SB044,AF056,-0.08576,15,-0.136313,0.116667,15
SB044,AF057,0.052628,14,0.136547,0.232143,14
SB044,AF058,0.001824,14,0.077322,0.196429,14
SB044,AF059,-0.071125,14,-0.083414,0.160714,14
SB044,AF060,-0.081748,14,-0.122003,0.160714,14
SB044,AF061,0.055418,15,0.167272,0.25,15
SB044,JUV062,-0.038824,14,0.031373,0.160714,14
SB044,JUV063,-0.020637,14,0.007871,0.214286,14
AF045,AF046,0.005842,15,-0.008548,0.183333,15
AF045,AF047,-0.097051,15,-0.252988,0.083333,15
AF045,AF048,-0.020333,14,-0.038186,0.160714,14
AF045,AF049,-0.03071,14,-0.121579,0.142857,14
AF045,AF050,0.027157,13,0.071341,0.211538,13
AF045,JUV051,0.01231,14,-0.100652,0.178571,14
AF045,JUV052,-0.00334,14,-0.091237,0.178571,14
AF045,JUV053,0.051875,15,0.19833,0.233333,15
AF045,JUV054,0.116068,14,0.304819,0.303571,14
AF045,SB055,-0.014226,13,-0.027183,0.192308,13
AF045,AF056,-0.020784,15,-0.057049,0.15,15
AF045,AF057,0.014686,14,0.059204,0.178571,14
AF045,AF058,-0.103107,14,-0.162824,0.089286,14
AF045,AF059,0.085492,14,0.078793,0.267857,14
AF045,AF060,-0.140858,14,-0.234987,0.089286,14
AF045,AF061,0.057981,15,0.16266,0.233333,15
AF045,JUV062,-0.046425,14,-0.151734,0.125,14
AF045,JUV063,-0.127676,14,-0.2177,0.107143,14
AF046,AF047,-0.046867,15,-0.117453,0.133333,15
AF046,AF048,0.015319,14,0.103995,0.196429,14
AF046,AF049,0.157604,14,0.24283,0.303571,14
AF046,AF050,-0.023714,13,0.041243,0.173077,13
AF046,JUV051,-0.124396,14,-0.22042,0.071429,14
AF046,JUV052,0.125383,14,0.268518,0.285714,14
AF046,JUV053,-0.020314,15,-0.080267,0.183333,15
AF046,JUV054,0.130597,14,0.199605,0.321429,14
AF046,SB055,0.122979,13,0.336055,0.307692,13
AF046,AF056,-0.051546,15,-0.083274,0.133333,15
AF046,AF057,0.006602,14,-0.119988,0.178571,14
AF046,AF058,-0.066741,14,-0.124782,0.125,14
AF046,AF059,-0.076336,14,-0.11816,0.142857,14
AF046,AF060,-0.060492,14,-0.076822,0.160714,14
AF046,AF061,-0.034549,15,-0.030744,0.166667,15
AF046,JUV062,0.12607,14,0.261885,0.285714,14
AF046,JUV063,0.043766,14,0.07787,0.25,14
AF047,AF048,-0.007253,14,-0.104406,0.160714,14
AF047,AF049,-0.082476,14,-0.191022,0.089286,14
AF047,AF050,0.004826,13,0.027147,0.173077,13
AF047,JUV051,-0.033588,14,-0.109945,0.125,14
AF047,JUV052,-0.064622,14,-0.090244,0.125,14
AF047,JUV053,-0.144815,15,-0.247974,0.066667,15
AF047,JUV054,-0.049085,14,-0.006305,0.160714,14
AF047,SB055,0.081012,13,0.1474,0.25,13
AF047,AF056,-0.09319,15,-0.140636,0.083333,15
AF047,AF057,-0.037324,14,-0.055069,0.125,14
AF047,AF058,0.077821,14,0.100298,0.232143,14
AF047,AF059,0.013568,14,0.052371,0.196429,14
AF047,AF060,0.049874,14,0.148645,0.232143,14
AF047,AF061,-0.056438,15,-0.077607,0.133333,15
AF047,JUV062,-0.068807,14,-0.123176,0.107143,14
AF047,JUV063,0.079699,14,0.218194,0.267857,14
AF048,AF049,-0.034558,14,-0.047695,0.142857,14
AF048,AF050,-0.148667,13,-0.25276,0.076923,13
AF048,JUV051,-0.126462,13,-0.271911,0.076923,13
AF048,JUV052,-0.002959,13,0.089808,0.192308,13
AF048,JUV053,-0.13217,14,-0.216034,0.089286,14
AF048,JUV054,-0.089107,14,-0.168288,0.142857,14
AF048,SB055,0.085001,12,0.146928,0.270833,12
AF048,AF056,0.050799,14,0.234015,0.214286,14
AF048,AF057,-0.010847,14,-0.030545,0.160714,14
AF048,AF058,0.127735,13,0.32321,0.288462,13
AF048,AF059,0.035772,13,0.080025,0.230769,13
AF048,AF060,0.01088,14,0.049328,0.214286,14
AF048,AF061,0.021599,14,0.074134,0.214286,14
AF048,JUV062,0.074862,13,0.241829,0.230769,13
AF048,JUV063,0.010066,13,0.058797,0.230769,13
AF049,AF050,0.044441,13,0.109803,0.211538,13
AF049,JUV051,-0.028829,13,-0.070379,0.134615,13
AF049,JUV052,0.020519,13,-0.028342,0.192308,13
AF049,JUV053,0.210083,14,0.441228,0.357143,14
AF049,JUV054,-0.054824,14,-0.062618,0.160714,14
AF049,SB055,0.078131,12,0.0746,0.270833,12
AF049,AF056,-0.068413,14,-0.107427,0.107143,14
AF049,AF057,-0.04288,14,-0.031672,0.125,14
AF049,AF058,0.008029,13,0.01646,0.173077,13
AF049,AF059,-0.056347,13,-0.094513,0.153846,13
AF049,AF060,-0.110582,14,-0.182945,0.107143,14
AF049,AF061,-0.099248,14,-0.179846,0.107143,14
AF049,JUV062,0.075445,13,0.112186,0.230769,13
AF049,JUV063,-0.015224,13,-0.094073,0.192308,13
AF050,JUV051,0.371533,13,0.52975,0.480769,13
AF050,JUV052,0.027824,12,0.018501,0.229167,12
AF050,JUV053,0.158546,13,0.195528,0.326923,13
AF050,JUV054,0.031408,13,0.194398,0.25,13
AF050,SB055,-0.007568,11,0.22816,0.227273,11
AF050,AF056,-0.108913,13,-0.212179,0.096154,13
AF050,AF057,0.084861,13,0.159854,0.25,13
AF050,AF058,0.025247,12,0.158461,0.208333,12
AF050,AF059,-0.08024,12,-0.154814,0.145833,12
AF050,AF060,-0.171351,13,-0.241188,0.076923,13
AF050,AF061,-0.114101,13,-0.154806,0.115385,13
AF050,JUV062,-0.076814,12,-0.086376,0.125,12
AF050,JUV063,-0.128236,12,-0.15775,0.125,12
JUV051,JUV052,-0.083733,13,-0.237287,0.115385,13
JUV051,JUV053,0.171614,14,0.295789,0.321429,14
JUV051,JUV054,0.10027,13,0.171831,0.288462,13
JUV051,SB055,-0.054633,12,-0.174744,0.145833,12
JUV051,AF056,-0.048836,14,-0.078617,0.125,14
JUV051,AF057,0.010924,13,0.003201,0.173077,13
JUV051,AF058,0.050748,13,0.128286,0.211538,13
JUV051,AF059,-0.050144,13,-0.161835,0.134615,13
JUV051,AF060,-0.02935,13,0.039016,0.173077,13
JUV051,AF061,-0.070082,14,-0.169814,0.125,14
JUV051,JUV062,-0.068086,13,-0.229539,0.096154,13
JUV051,JUV063,-0.040743,13,-0.049758,0.173077,13
JUV052,JUV053,-0.070352,14,-0.161871,0.142857,14
JUV052,JUV054,0.076944,13,0.142112,0.288462,13
JUV052,SB055,0.221357,12,0.471156,0.395833,12
JUV052,AF056,-0.024264,14,-0.07473,0.160714,14
JUV052,AF057,-0.036858,13,-0.113962,0.153846,13
JUV052,AF058,0.000168,13,0.05455,0.192308,13
JUV052,AF059,-0.024039,13,-0.064374,0.192308,13
JUV052,AF060,-0.014178,13,0.027317,0.211538,13
JUV052,AF061,-0.071502,14,-0.164326,0.142857,14
JUV052,JUV062,0.121016,13,0.302411,0.269231,13
JUV052,JUV063,0.065159,13,0.160537,0.269231,13
JUV053,JUV054,0.161627,14,0.362572,0.357143,14
JUV053,SB055,-0.147108,13,-0.251552,0.096154,13
JUV053,AF056,-0.047111,15,-0.062831,0.15,15
JUV053,AF057,-0.008069,14,-0.066394,0.178571,14
JUV053,AF058,-0.003243,14,-0.055646,0.196429,14
JUV053,AF059,-0.02012,14,-0.040458,0.196429,14
JUV053,AF060,-0.18839,14,-0.289899,0.071429,14
JUV053,AF061,-0.050685,15,0.072063,0.166667,15
JUV053,JUV062,-0.127072,14,-0.27899,0.089286,14
JUV053,JUV063,-0.161813,14,-0.282036,0.107143,14
JUV054,SB055,-0.014925,12,0.05323,0.229167,12
JUV054,AF056,-0.034502,14,-0.112718,0.178571,14
JUV054,AF057,-0.008339,14,0.028798,0.196429,14
JUV054,AF058,0.037523,13,0.187493,0.25,13
JUV054,AF059,-0.059251,13,-0.046452,0.192308,13
JUV054,AF060,0.036651,14,0.078083,0.267857,14
JUV054,AF061,0.070075,14,0.229956,0.285714,14
JUV054,JUV062,-0.088212,13,-0.203859,0.134615,13
JUV054,JUV063,0.088621,13,0.164114,0.326923,13
SB055,AF056,-0.086644,13,-0.205376,0.115385,13
SB055,AF057,-0.085336,12,-0.165846,0.125,12
SB055,AF058,-0.000161,12,0.122136,0.1875,12
SB055,AF059,0.060269,13,0.153813,0.269231,13
SB055,AF060,0.032734,12,0.091301,0.25,12
SB055,AF061,-0.005181,13,-0.129726,0.211538,13
SB055,JUV062,0.246606,12,0.426724,0.395833,12
SB055,JUV063,0.230369,12,0.274685,0.416667,12
AF056,AF057,0.06358,14,0.119052,0.214286,14
AF056,AF058,0.030963,14,0.14069,0.196429,14
AF056,AF059,-0.024446,14,-0.096586,0.160714,14
AF056,AF060,0.086895,14,0.131542,0.267857,14
AF056,AF061,0.143456,15,0.305019,0.3,15
AF056,JUV062,0.198995,14,0.404257,0.339286,14
AF056,JUV063,-0.012782,14,-0.011338,0.196429,14
AF057,AF058,0.029243,13,0.098852,0.192308,13
AF057,AF059,-0.092778,13,-0.099577,0.115385,13
AF057,AF060,0.068446,14,0.132243,0.25,14
AF057,AF061,-0.03123,14,-0.061712,0.160714,14
AF057,JUV062,-0.002143,13,-0.143082,0.153846,13
AF057,JUV063,0.030519,13,0.069539,0.230769,13
AF058,AF059,0.004567,13,0.006832,0.192308,13
AF058,AF060,0.038275,13,0.056707,0.230769,13
AF058,AF061,-0.082883,14,-0.083386,0.125,14
AF058,JUV062,-0.019005,13,0.005228,0.153846,13
AF058,JUV063,0.024643,14,0.050696,0.232143,14
AF059,AF060,-0.087743,13,0.011772,0.153846,13
AF059,AF061,-0.045085,14,-0.089644,0.178571,14
AF059,JUV062,0.039963,13,0.110297,0.211538,13
AF059,JUV063,-0.076092,13,0.037471,0.173077,13
AF060,AF061,0.01276,14,0.005939,0.232143,14
AF060,JUV062,-0.032576,13,-0.093858,0.153846,13
